Hito [UY964029981],Fecha y Hora,Ubicación,Nota
Primer calostro,2018-05-05 09:13,Corral o potrero,Asegurar calostrado.
Nacimiento,2018-05-05 13:07,Potrero de paricion,Registro del nacimiento.
Colocacion de caravana oficial,2018-05-08 15:23,Manga / campo,Identificacion oficial.
Ingreso al sistema (SNIG),2018-05-09 16:27,Oficina / app,Registro del nacimiento.
Control de ombligo y signos vitales,2018-05-12 16:26,Instalaciones sanitarias,Revision sanitaria inicial.
Vacunas iniciales,2018-05-14 08:01,Manga / campo,Plan sanitario local.
Revision general de salud,2018-05-17 15:50,Campo / instalaciones,Chequeo clinico.
Carga de nacimiento en SNIG,2018-06-09 11:26,Oficina / app,Cierre de registro.
Castracion (si aplica),2018-07-04 10:39,Brete / campo,Castracion sanitaria.
Vacunacion clostridial,2018-07-04 18:20,Potrero 5 (7654321-12006),Vacunacion clostridial
Marcacion / caravanas,2018-07-05 08:23,Manga / campo,Marcacion y vacunas.
Desparasitacion,2018-08-03 08:24,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2018-08-03 14:45,Potrero 5 (7654321-12006),Vacunacion clostridial
Destete,2018-11-03 10:59,Potrero de destete,Separacion de la madre.
Lactancia,2018-12-20 16:23,Campo,Permanencia con la madre.
Desparasitacion,2019-01-30 18:41,Potrero 5 (7654321-12006),Antiparasitario programado.
Recria,2019-03-17 15:01,Campo / pasturas mejoradas,Ganancia de peso y control sanitario.
Desparasitacion,2019-07-29 07:04,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2019-08-03 18:47,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2020-01-25 09:36,Potrero 5 (7654321-12006),Antiparasitario programado.
Engorde / terminacion,2020-02-12 15:13,Campo / suplemento,Inicio de terminacion.
Desparasitacion,2020-07-23 14:36,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2020-08-02 14:50,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2021-01-19 16:35,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2021-07-18 17:26,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2021-08-02 15:45,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2022-01-14 14:46,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2022-07-13 07:54,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2022-08-02 11:13,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2023-01-09 14:51,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2023-07-08 06:38,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2023-08-02 12:53,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2024-01-04 13:42,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2024-07-02 14:33,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2024-08-01 15:02,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2024-12-29 13:20,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2025-06-27 10:12,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2025-08-01 16:46,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2025-12-24 15:18,Potrero 5 (7654321-12006),Antiparasitario programado.
