Hito [UY681802744],Fecha y Hora,Ubicación,Nota
Nacimiento,2018-12-13 12:13,Potrero de paricion,Registro del nacimiento.
Primer calostro,2018-12-14 16:21,Corral o potrero,Asegurar calostrado.
Colocacion de caravana oficial,2018-12-16 18:45,Manga / campo,Identificacion oficial.
Control de ombligo y signos vitales,2018-12-17 10:15,Instalaciones sanitarias,Revision sanitaria inicial.
Revision general de salud,2018-12-20 17:08,Campo / instalaciones,Chequeo clinico.
Ingreso al sistema (SNIG),2018-12-21 11:13,Oficina / app,Registro del nacimiento.
Vacunas iniciales,2018-12-25 15:21,Manga / campo,Plan sanitario local.
Carga de nacimiento en SNIG,2019-01-22 06:38,Oficina / app,Cierre de registro.
Vacunacion clostridial,2019-02-11 09:42,Potrero 6 (7654321-12007),Vacunacion clostridial
Marcacion / caravanas,2019-02-11 16:11,Manga / campo,Marcacion y vacunas.
Desparasitacion,2019-03-13 15:54,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2019-03-13 17:36,Potrero 6 (7654321-12007),Vacunacion clostridial
Lactancia,2019-04-13 06:57,Campo,Permanencia con la madre.
Destete,2019-07-07 14:57,Potrero de destete,Separacion de la madre.
Desparasitacion,2019-09-09 09:56,Potrero 6 (7654321-12007),Antiparasitario programado.
Primer Celo,2020-01-21 16:41,Potrero 6 (7654321-12007),Primer celo detectado.
Segundo Celo,2020-02-13 07:34,Potrero 6 (7654321-12007),Segundo celo detectado.
Desparasitacion,2020-03-07 14:46,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2020-03-12 16:43,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Tercer Celo,2020-03-13 06:57,Potrero 6 (7654321-12007),Tercer celo detectado.
Servicio (IA o natural),2020-03-13 16:28,Potrero 6 (7654321-12007),Servicio exitoso.
Recria,2020-04-16 18:25,Campo / pasturas mejoradas,Ganancia de peso y control sanitario.
Seleccion de vientres,2020-04-23 07:50,Manga / potrero,Seleccion de reposicion.
Prenez confirmada,2020-05-12 16:07,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2020-09-03 18:17,Potrero 6 (7654321-12007),Antiparasitario programado.
Paricion,2020-12-21 11:52,Potrero de paricion,Supervision del parto.
Lactancia,2020-12-23 12:52,Potrero 6 (7654321-12007),Lactancia con ternero.
Servicio (IA o natural),2021-02-12 12:11,Potrero 6 (7654321-12007),Servicio exitoso.
Primer Celo posparto,2021-02-12 15:22,Potrero 6 (7654321-12007),Retorno al celo.
Desparasitacion,2021-03-02 09:54,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2021-03-12 15:36,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Prenez confirmada,2021-04-13 18:51,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2021-08-29 16:01,Potrero 6 (7654321-12007),Antiparasitario programado.
Paricion,2021-11-22 17:00,Potrero de paricion,Supervision del parto.
Lactancia,2021-11-24 07:29,Potrero 6 (7654321-12007),Lactancia con ternero.
Servicio (IA o natural),2022-01-21 09:28,Potrero 6 (7654321-12007),Servicio exitoso.
Primer Celo posparto,2022-01-21 11:59,Potrero 6 (7654321-12007),Retorno al celo.
Desparasitacion,2022-02-25 17:43,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2022-03-12 08:04,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Prenez confirmada,2022-03-22 06:14,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2022-08-24 14:39,Potrero 6 (7654321-12007),Antiparasitario programado.
Paricion,2022-10-31 17:01,Potrero de paricion,Supervision del parto.
Lactancia,2022-11-02 18:17,Potrero 6 (7654321-12007),Lactancia con ternero.
Primer Celo posparto,2022-12-24 16:58,Potrero 6 (7654321-12007),Retorno al celo.
Servicio (IA o natural),2022-12-24 17:22,Potrero 6 (7654321-12007),Servicio exitoso.
Desparasitacion,2023-02-20 10:43,Potrero 6 (7654321-12007),Antiparasitario programado.
Prenez confirmada,2023-02-22 09:05,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Vacunacion clostridial,2023-03-12 15:08,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Desparasitacion,2023-08-19 14:56,Potrero 6 (7654321-12007),Antiparasitario programado.
Paricion,2023-10-03 15:40,Potrero de paricion,Supervision del parto.
Lactancia,2023-10-05 10:51,Potrero 6 (7654321-12007),Lactancia con ternero.
Servicio (IA o natural),2023-11-26 09:31,Potrero 6 (7654321-12007),Servicio exitoso.
Primer Celo posparto,2023-11-26 17:14,Potrero 6 (7654321-12007),Retorno al celo.
Prenez confirmada,2024-01-25 11:02,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2024-02-15 13:00,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2024-03-11 17:04,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Desparasitacion,2024-08-13 12:41,Potrero 6 (7654321-12007),Antiparasitario programado.
Paricion,2024-09-04 10:31,Potrero de paricion,Supervision del parto.
Lactancia,2024-09-06 17:45,Potrero 6 (7654321-12007),Lactancia con ternero.
Servicio (IA o natural),2024-10-21 06:12,Potrero 6 (7654321-12007),Servicio exitoso.
Primer Celo posparto,2024-10-21 15:13,Potrero 6 (7654321-12007),Retorno al celo.
Prenez confirmada,2024-12-20 16:25,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2025-02-09 16:41,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2025-03-11 08:16,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Paricion,2025-07-31 07:55,Potrero de paricion,Supervision del parto.
Lactancia,2025-08-02 10:36,Potrero 6 (7654321-12007),Lactancia con ternero.
Desparasitacion,2025-08-08 06:54,Potrero 6 (7654321-12007),Antiparasitario programado.
Servicio (IA o natural),2025-09-19 14:31,Potrero 6 (7654321-12007),Servicio exitoso.
Prenez confirmada,2025-11-18 08:35,Potrero 6 (7654321-12007),Diagnostico de gestacion.
