Hito [UY453035110],Fecha y Hora,Ubicación,Nota
Nacimiento,2021-05-14 07:02,Potrero / corral de maternidad,Registro del nacimiento.
Primer calostro,2021-05-15 11:44,Corral o potrero,Asegurar calostrado.
Control de ombligo y signos vitales,2021-05-15 13:02,Instalaciones sanitarias,Revision sanitaria inicial.
Colocacion de caravana oficial,2021-05-15 14:03,Manga / campo,Identificacion oficial.
Separacion de la madre,2021-05-16 12:05,Corral de terneros / guachera,Separacion para manejo individual.
Ingreso al sistema (SNIG),2021-05-21 12:11,Oficina / app,Registro del nacimiento.
Vacunas iniciales,2021-05-21 18:41,Manga / campo,Plan sanitario local.
Revision general de salud,2021-06-01 16:26,Campo / instalaciones,Chequeo clinico.
Carga de nacimiento en SNIG,2021-06-18 12:28,Oficina / app,Cierre de registro.
Guachera (cria artificial),2021-06-28 16:55,Guachera,Cria artificial y control sanitario.
Vacunacion clostridial,2021-07-13 08:46,Potrero 4 (7654321-12005),Vacunacion clostridial
Destete,2021-07-17 16:55,Corrales / potrero,Paso a alimentacion solida.
Vacunacion clostridial,2021-08-12 09:53,Potrero 4 (7654321-12005),Vacunacion clostridial
Desparasitacion,2021-08-12 12:34,Potrero 4 (7654321-12005),Antiparasitario programado.
Recria,2022-02-06 07:11,Campo / instalaciones lecheras,Pastoreo y ganancia de peso.
Desparasitacion,2022-02-08 12:52,Potrero 4 (7654321-12005),Antiparasitario programado.
Seleccion,2022-05-14 12:33,Manga / campo,Seleccion de reposicion o descarte.
Desparasitacion,2022-08-07 09:15,Potrero 4 (7654321-12005),Antiparasitario programado.
Vacunacion clostridial,2022-08-12 06:48,Potrero 4 (7654321-12005),Refuerzo anual clostridial.
Desparasitacion,2023-02-03 13:22,Potrero 4 (7654321-12005),Antiparasitario programado.
Desparasitacion,2023-08-02 08:17,Potrero 4 (7654321-12005),Antiparasitario programado.
Vacunacion clostridial,2023-08-12 06:19,Potrero 4 (7654321-12005),Refuerzo anual clostridial.
Desparasitacion,2024-01-29 09:59,Potrero 4 (7654321-12005),Antiparasitario programado.
Desparasitacion,2024-07-27 17:48,Potrero 4 (7654321-12005),Antiparasitario programado.
Vacunacion clostridial,2024-08-11 13:43,Potrero 4 (7654321-12005),Refuerzo anual clostridial.
Desparasitacion,2025-01-23 07:02,Potrero 4 (7654321-12005),Antiparasitario programado.
Desparasitacion,2025-07-22 18:42,Potrero 4 (7654321-12005),Antiparasitario programado.
Vacunacion clostridial,2025-08-11 17:34,Potrero 4 (7654321-12005),Refuerzo anual clostridial.
