Hito [UY632719211],Fecha y Hora,Ubicación,Nota
Nacimiento,2020-05-17 07:52,Potrero / corral de maternidad,Registro del nacimiento.
Primer calostro,2020-05-18 13:00,Corral o potrero,Asegurar calostrado.
Separacion de la madre,2020-05-19 11:34,Corral de terneros / guachera,Separacion para manejo individual.
Colocacion de caravana oficial,2020-05-20 09:15,Manga / campo,Identificacion oficial.
Vacunas iniciales,2020-05-22 06:24,Manga / campo,Plan sanitario local.
Control de ombligo y signos vitales,2020-05-23 07:22,Instalaciones sanitarias,Revision sanitaria inicial.
Ingreso al sistema (SNIG),2020-05-24 18:06,Oficina / app,Registro del nacimiento.
Revision general de salud,2020-05-31 17:26,Campo / instalaciones,Chequeo clinico.
Guachera (cria artificial),2020-06-12 07:53,Guachera,Cria artificial y control sanitario.
Carga de nacimiento en SNIG,2020-06-18 12:31,Oficina / app,Cierre de registro.
Vacunacion clostridial,2020-07-16 07:03,Tambo Antonina (7654321-12001),Vacunacion clostridial
Destete,2020-07-31 18:55,Corrales / potrero,Paso a alimentacion solida.
Vacunacion clostridial,2020-08-15 12:36,Tambo Antonina (7654321-12001),Vacunacion clostridial
Desparasitacion,2020-08-15 16:40,Tambo Antonina (7654321-12001),Antiparasitario programado.
Seleccion,2020-09-21 18:54,Manga / campo,Seleccion de reposicion o descarte.
Recria,2020-12-08 08:28,Campo / instalaciones lecheras,Pastoreo y ganancia de peso.
Desparasitacion,2021-02-11 15:30,Tambo Antonina (7654321-12001),Antiparasitario programado.
Primer Celo,2021-03-01 11:16,Tambo Antonina (7654321-12001),Primer celo detectado.
Segundo Celo,2021-03-19 07:04,Tambo Antonina (7654321-12001),Segundo celo detectado.
Tercer Celo,2021-04-10 11:10,Tambo Antonina (7654321-12001),Tercer celo detectado.
Servicio (IA o natural),2021-04-10 12:10,Tambo Antonina (7654321-12001),Servicio exitoso.
Prenez confirmada,2021-06-09 17:04,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Desparasitacion,2021-08-10 09:06,Tambo Antonina (7654321-12001),Antiparasitario programado.
Primer servicio (hembras),2021-08-14 10:01,Campo / brete / veterinario,Inicio de vida reproductiva.
Vacunacion clostridial,2021-08-15 14:53,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Paricion,2022-01-18 14:57,Potrero de maternidad,Supervision del parto.
Inicio ordene,2022-01-19 07:21,Tambo Antonina (7654321-12001),Ingreso a rutina.
Lactancia,2022-01-20 15:39,Tambo Antonina (7654321-12001),Inicio de lactancia.
Desparasitacion,2022-02-06 06:13,Tambo Antonina (7654321-12001),Antiparasitario programado.
Servicio (IA o natural),2022-03-31 06:27,Tambo Antonina (7654321-12001),Servicio exitoso.
Primer Celo posparto,2022-03-31 13:45,Tambo Antonina (7654321-12001),Retorno al celo.
Prenez confirmada,2022-05-30 16:10,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Desparasitacion,2022-08-05 08:40,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2022-08-15 13:09,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Paricion,2023-01-08 15:56,Potrero de maternidad,Supervision del parto.
Inicio ordene,2023-01-09 12:10,Tambo Antonina (7654321-12001),Ingreso a rutina.
Lactancia,2023-01-10 06:06,Tambo Antonina (7654321-12001),Inicio de lactancia.
Desparasitacion,2023-02-01 10:05,Tambo Antonina (7654321-12001),Antiparasitario programado.
Servicio (IA o natural),2023-03-02 09:26,Tambo Antonina (7654321-12001),Servicio exitoso.
Primer Celo posparto,2023-03-02 11:13,Tambo Antonina (7654321-12001),Retorno al celo.
Prenez confirmada,2023-05-01 17:35,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Desparasitacion,2023-07-31 13:54,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2023-08-15 06:23,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Paricion,2023-12-10 17:59,Potrero de maternidad,Supervision del parto.
Inicio ordene,2023-12-11 17:34,Tambo Antonina (7654321-12001),Ingreso a rutina.
Lactancia,2023-12-12 10:42,Tambo Antonina (7654321-12001),Inicio de lactancia.
Desparasitacion,2024-01-27 07:19,Tambo Antonina (7654321-12001),Antiparasitario programado.
Desparasitacion,2024-07-25 18:25,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2024-08-14 06:27,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Desparasitacion,2025-01-21 13:31,Tambo Antonina (7654321-12001),Antiparasitario programado.
Desparasitacion,2025-07-20 16:16,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2025-08-14 07:18,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Celo detectado,2025-12-10 10:15,Tambo Antonina (7654321-12001),En espera de servicio.
