Hito [UY348195935],Fecha y Hora,Ubicación,Nota
Nacimiento,2021-01-23 06:17,Potrero de paricion,Registro del nacimiento.
Primer calostro,2021-01-23 16:37,Corral o potrero,Asegurar calostrado.
Colocacion de caravana oficial,2021-01-24 07:13,Manga / campo,Identificacion oficial.
Control de ombligo y signos vitales,2021-01-28 18:00,Instalaciones sanitarias,Revision sanitaria inicial.
Vacunas iniciales,2021-02-01 13:30,Manga / campo,Plan sanitario local.
Ingreso al sistema (SNIG),2021-02-01 15:33,Oficina / app,Registro del nacimiento.
Revision general de salud,2021-02-11 11:38,Campo / instalaciones,Chequeo clinico.
Carga de nacimiento en SNIG,2021-02-28 11:23,Oficina / app,Cierre de registro.
Vacunacion clostridial,2021-03-24 16:28,Potrero 5 (7654321-12006),Vacunacion clostridial
Vacunacion clostridial,2021-04-23 09:38,Potrero 5 (7654321-12006),Vacunacion clostridial
Desparasitacion,2021-04-23 13:42,Potrero 5 (7654321-12006),Antiparasitario programado.
Marcacion / caravanas,2021-05-15 09:23,Manga / campo,Marcacion y vacunas.
Lactancia,2021-07-16 11:20,Campo,Permanencia con la madre.
Destete,2021-09-02 12:24,Potrero de destete,Separacion de la madre.
Recria,2021-10-19 11:55,Campo / pasturas mejoradas,Ganancia de peso y control sanitario.
Desparasitacion,2021-10-20 17:57,Potrero 5 (7654321-12006),Antiparasitario programado.
Primer Celo,2022-01-31 06:29,Potrero 5 (7654321-12006),Primer celo detectado.
Segundo Celo,2022-02-20 17:25,Potrero 5 (7654321-12006),Segundo celo detectado.
Servicio (IA o natural),2022-03-09 08:01,Potrero 5 (7654321-12006),Servicio exitoso.
Tercer Celo,2022-03-09 17:53,Potrero 5 (7654321-12006),Tercer celo detectado.
Seleccion de vientres,2022-04-12 18:06,Manga / potrero,Seleccion de reposicion.
Desparasitacion,2022-04-18 07:46,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2022-04-23 13:25,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Prenez confirmada,2022-05-08 15:07,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Desparasitacion,2022-10-15 12:18,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2022-12-17 14:17,Potrero de paricion,Supervision del parto.
Lactancia,2022-12-19 17:48,Potrero 5 (7654321-12006),Lactancia con ternero.
Primer Celo posparto,2023-02-12 09:23,Potrero 5 (7654321-12006),Retorno al celo.
Servicio (IA o natural),2023-02-12 13:39,Potrero 5 (7654321-12006),Servicio exitoso.
Desparasitacion,2023-04-13 15:12,Potrero 5 (7654321-12006),Antiparasitario programado.
Prenez confirmada,2023-04-13 16:42,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Vacunacion clostridial,2023-04-23 17:39,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2023-10-10 17:09,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2023-11-22 13:32,Potrero de paricion,Supervision del parto.
Lactancia,2023-11-24 12:42,Potrero 5 (7654321-12006),Lactancia con ternero.
Primer Celo posparto,2024-01-11 09:00,Potrero 5 (7654321-12006),Retorno al celo.
Servicio (IA o natural),2024-01-11 16:52,Potrero 5 (7654321-12006),Servicio exitoso.
Prenez confirmada,2024-03-11 11:01,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Desparasitacion,2024-04-07 14:56,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2024-04-22 18:05,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2024-10-04 15:50,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2024-10-20 16:23,Potrero de paricion,Supervision del parto.
Lactancia,2024-10-22 06:51,Potrero 5 (7654321-12006),Lactancia con ternero.
Desparasitacion,2025-04-02 17:32,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2025-04-22 11:27,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2025-09-29 06:08,Potrero 5 (7654321-12006),Antiparasitario programado.
Celo detectado,2025-12-12 17:20,Potrero 5 (7654321-12006),En espera de servicio.
