Hito [UY093349856],Fecha y Hora,Ubicación,Nota
Nacimiento,2017-12-27 06:47,Potrero / corral de maternidad,Registro del nacimiento.
Separacion de la madre,2017-12-28 06:16,Corral de terneros / guachera,Separacion para manejo individual.
Primer calostro,2017-12-28 18:18,Corral o potrero,Asegurar calostrado.
Control de ombligo y signos vitales,2017-12-29 08:39,Instalaciones sanitarias,Revision sanitaria inicial.
Colocacion de caravana oficial,2018-01-01 16:48,Manga / campo,Identificacion oficial.
Ingreso al sistema (SNIG),2018-01-05 12:32,Oficina / app,Registro del nacimiento.
Vacunas iniciales,2018-01-06 07:25,Manga / campo,Plan sanitario local.
Revision general de salud,2018-01-13 07:11,Campo / instalaciones,Chequeo clinico.
Guachera (cria artificial),2018-01-22 09:28,Guachera,Cria artificial y control sanitario.
Carga de nacimiento en SNIG,2018-01-28 13:20,Oficina / app,Cierre de registro.
Vacunacion clostridial,2018-02-25 06:42,Potrero 3 (7654321-12004),Vacunacion clostridial
Destete,2018-03-05 11:19,Corrales / potrero,Paso a alimentacion solida.
Vacunacion clostridial,2018-03-27 07:29,Potrero 3 (7654321-12004),Vacunacion clostridial
Desparasitacion,2018-03-27 15:14,Potrero 3 (7654321-12004),Antiparasitario programado.
Recria,2018-04-01 10:41,Campo / instalaciones lecheras,Pastoreo y ganancia de peso.
Desparasitacion,2018-09-23 09:08,Potrero 3 (7654321-12004),Antiparasitario programado.
Seleccion,2018-09-27 17:15,Manga / campo,Seleccion de reposicion o descarte.
Desparasitacion,2019-03-22 13:09,Potrero 3 (7654321-12004),Antiparasitario programado.
Vacunacion clostridial,2019-03-27 10:10,Potrero 3 (7654321-12004),Refuerzo anual clostridial.
Desparasitacion,2019-09-18 13:47,Potrero 3 (7654321-12004),Antiparasitario programado.
Desparasitacion,2020-03-16 15:23,Potrero 3 (7654321-12004),Antiparasitario programado.
Vacunacion clostridial,2020-03-26 12:43,Potrero 3 (7654321-12004),Refuerzo anual clostridial.
Desparasitacion,2020-09-12 12:44,Potrero 3 (7654321-12004),Antiparasitario programado.
Desparasitacion,2021-03-11 14:58,Potrero 3 (7654321-12004),Antiparasitario programado.
Vacunacion clostridial,2021-03-26 14:59,Potrero 3 (7654321-12004),Refuerzo anual clostridial.
Desparasitacion,2021-09-07 13:48,Potrero 3 (7654321-12004),Antiparasitario programado.
Desparasitacion,2022-03-06 14:51,Potrero 3 (7654321-12004),Antiparasitario programado.
Vacunacion clostridial,2022-03-26 17:49,Potrero 3 (7654321-12004),Refuerzo anual clostridial.
Desparasitacion,2022-09-02 16:52,Potrero 3 (7654321-12004),Antiparasitario programado.
Desparasitacion,2023-03-01 09:48,Potrero 3 (7654321-12004),Antiparasitario programado.
Vacunacion clostridial,2023-03-26 10:44,Potrero 3 (7654321-12004),Refuerzo anual clostridial.
Desparasitacion,2023-08-28 09:43,Potrero 3 (7654321-12004),Antiparasitario programado.
Desparasitacion,2024-02-24 18:38,Potrero 3 (7654321-12004),Antiparasitario programado.
Vacunacion clostridial,2024-03-25 07:40,Potrero 3 (7654321-12004),Refuerzo anual clostridial.
Desparasitacion,2024-08-22 18:05,Potrero 3 (7654321-12004),Antiparasitario programado.
Desparasitacion,2025-02-18 14:28,Potrero 3 (7654321-12004),Antiparasitario programado.
Vacunacion clostridial,2025-03-25 10:23,Potrero 3 (7654321-12004),Refuerzo anual clostridial.
Desparasitacion,2025-08-17 14:45,Potrero 3 (7654321-12004),Antiparasitario programado.
