Hito [UY171432881],Fecha y Hora,Ubicación,Nota
Primer calostro,2017-10-02 13:58,Corral o potrero,Asegurar calostrado.
Nacimiento,2017-10-02 16:56,Potrero / corral de maternidad,Registro del nacimiento.
Separacion de la madre,2017-10-03 16:55,Corral de terneros / guachera,Separacion para manejo individual.
Colocacion de caravana oficial,2017-10-06 07:56,Manga / campo,Identificacion oficial.
Ingreso al sistema (SNIG),2017-10-06 10:41,Oficina / app,Registro del nacimiento.
Control de ombligo y signos vitales,2017-10-06 13:02,Instalaciones sanitarias,Revision sanitaria inicial.
Vacunas iniciales,2017-10-12 06:45,Manga / campo,Plan sanitario local.
Revision general de salud,2017-10-22 16:33,Campo / instalaciones,Chequeo clinico.
Guachera (cria artificial),2017-10-25 14:33,Guachera,Cria artificial y control sanitario.
Carga de nacimiento en SNIG,2017-11-10 17:36,Oficina / app,Cierre de registro.
Vacunacion clostridial,2017-12-01 11:17,Potrero 1 (7654321-12002),Vacunacion clostridial
Destete,2017-12-04 12:42,Corrales / potrero,Paso a alimentacion solida.
Vacunacion clostridial,2017-12-31 06:32,Potrero 1 (7654321-12002),Vacunacion clostridial
Desparasitacion,2017-12-31 13:28,Potrero 1 (7654321-12002),Antiparasitario programado.
Recria,2018-05-07 13:22,Campo / instalaciones lecheras,Pastoreo y ganancia de peso.
Desparasitacion,2018-06-29 11:07,Potrero 1 (7654321-12002),Antiparasitario programado.
Seleccion,2018-07-16 08:53,Manga / campo,Seleccion de reposicion o descarte.
Primer Celo,2018-07-23 06:41,Potrero 1 (7654321-12002),Primer celo detectado.
Segundo Celo,2018-08-16 08:32,Potrero 1 (7654321-12002),Segundo celo detectado.
Tercer Celo,2018-08-31 13:54,Potrero 1 (7654321-12002),Tercer celo detectado.
Servicio (IA o natural),2018-08-31 13:55,Potrero 1 (7654321-12002),Servicio exitoso.
Servicio (IA o natural),2018-08-31 18:31,Potrero 1 (7654321-12002),Servicio exitoso.
Prenez confirmada,2018-10-30 08:04,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Prenez confirmada,2018-10-30 11:15,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2018-12-26 13:47,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2018-12-31 09:35,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Primer servicio (hembras),2019-03-07 15:03,Campo / brete / veterinario,Inicio de vida reproductiva.
Desparasitacion,2019-06-24 16:01,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2019-12-21 07:25,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2019-12-31 16:24,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2020-06-18 12:02,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2020-12-15 14:35,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2020-12-30 12:52,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2021-06-13 06:52,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2021-12-10 07:50,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2021-12-30 09:05,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2022-06-08 15:39,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2022-12-05 16:19,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2022-12-30 13:28,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2023-06-03 14:35,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2023-11-30 09:41,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2023-12-30 18:36,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2024-05-28 16:29,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2024-11-24 11:23,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2024-12-29 13:05,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2025-05-23 06:52,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2025-11-19 09:54,Potrero 1 (7654321-12002),Antiparasitario programado.
