Hito [UY640389325],Fecha y Hora,Ubicación,Nota
Nacimiento,2018-07-05 07:57,Potrero de paricion,Registro del nacimiento.
Primer calostro,2018-07-05 09:36,Corral o potrero,Asegurar calostrado.
Colocacion de caravana oficial,2018-07-09 13:15,Manga / campo,Identificacion oficial.
Control de ombligo y signos vitales,2018-07-11 15:28,Instalaciones sanitarias,Revision sanitaria inicial.
Ingreso al sistema (SNIG),2018-07-11 18:11,Oficina / app,Registro del nacimiento.
Revision general de salud,2018-07-13 18:38,Campo / instalaciones,Chequeo clinico.
Vacunas iniciales,2018-07-17 14:41,Manga / campo,Plan sanitario local.
Carga de nacimiento en SNIG,2018-08-09 08:15,Oficina / app,Cierre de registro.
Vacunacion clostridial,2018-09-03 12:53,Potrero 5 (7654321-12006),Vacunacion clostridial
Marcacion / caravanas,2018-09-03 17:02,Manga / campo,Marcacion y vacunas.
Desparasitacion,2018-10-03 10:48,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2018-10-03 17:49,Potrero 5 (7654321-12006),Vacunacion clostridial
Lactancia,2018-10-31 17:04,Campo,Permanencia con la madre.
Destete,2019-02-13 16:26,Potrero de destete,Separacion de la madre.
Desparasitacion,2019-04-01 15:48,Potrero 5 (7654321-12006),Antiparasitario programado.
Primer Celo,2019-08-23 12:16,Potrero 5 (7654321-12006),Primer celo detectado.
Segundo Celo,2019-09-15 17:34,Potrero 5 (7654321-12006),Segundo celo detectado.
Desparasitacion,2019-09-28 18:07,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2019-10-03 06:23,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Seleccion de vientres,2019-10-06 07:50,Manga / potrero,Seleccion de reposicion.
Tercer Celo,2019-10-07 07:45,Potrero 5 (7654321-12006),Tercer celo detectado.
Servicio (IA o natural),2019-10-07 18:38,Potrero 5 (7654321-12006),Servicio exitoso.
Recria,2019-11-23 13:55,Campo / pasturas mejoradas,Ganancia de peso y control sanitario.
Prenez confirmada,2019-12-06 16:34,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Desparasitacion,2020-03-26 17:10,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2020-07-16 17:01,Potrero de paricion,Supervision del parto.
Lactancia,2020-07-18 13:30,Potrero 5 (7654321-12006),Lactancia con ternero.
Servicio (IA o natural),2020-09-14 17:03,Potrero 5 (7654321-12006),Servicio exitoso.
Desparasitacion,2020-09-22 11:26,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2020-10-02 12:45,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Prenez confirmada,2020-11-13 10:51,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Desparasitacion,2021-03-21 16:21,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2021-09-17 08:58,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2021-10-02 14:40,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2022-03-16 09:50,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2022-09-12 13:13,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2022-10-02 16:28,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2023-03-11 10:06,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2023-09-07 11:41,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2023-10-02 12:50,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2024-03-05 17:04,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2024-09-01 13:57,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2024-10-01 07:06,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2025-02-28 17:31,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2025-08-27 18:15,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2025-10-01 08:54,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
