Hito [UY730661141],Fecha y Hora,Ubicación,Nota
Nacimiento,2020-12-31 17:38,Potrero de paricion,Registro del nacimiento.
Primer calostro,2021-01-01 15:26,Corral o potrero,Asegurar calostrado.
Ingreso al sistema (SNIG),2021-01-03 11:21,Oficina / app,Registro del nacimiento.
Control de ombligo y signos vitales,2021-01-04 13:59,Instalaciones sanitarias,Revision sanitaria inicial.
Colocacion de caravana oficial,2021-01-05 11:34,Manga / campo,Identificacion oficial.
Vacunas iniciales,2021-01-10 11:52,Manga / campo,Plan sanitario local.
Revision general de salud,2021-01-14 08:29,Campo / instalaciones,Chequeo clinico.
Carga de nacimiento en SNIG,2021-02-06 09:34,Oficina / app,Cierre de registro.
Castracion (si aplica),2021-02-23 10:25,Brete / campo,Castracion sanitaria.
Vacunacion clostridial,2021-03-01 11:28,Potrero 5 (7654321-12006),Vacunacion clostridial
Marcacion / caravanas,2021-03-03 16:54,Manga / campo,Marcacion y vacunas.
Desparasitacion,2021-03-31 12:26,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2021-03-31 16:29,Potrero 5 (7654321-12006),Vacunacion clostridial
Lactancia,2021-06-27 08:43,Campo,Permanencia con la madre.
Destete,2021-08-04 07:40,Potrero de destete,Separacion de la madre.
Desparasitacion,2021-09-27 18:01,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2022-03-26 18:18,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2022-03-31 06:09,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Recria,2022-05-04 14:22,Campo / pasturas mejoradas,Ganancia de peso y control sanitario.
Engorde / terminacion,2022-09-17 09:47,Campo / suplemento,Inicio de terminacion.
Desparasitacion,2022-09-22 14:47,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2023-03-21 13:15,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2023-03-31 15:37,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2023-09-17 12:58,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2024-03-15 14:08,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2024-03-30 08:39,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2024-09-11 12:38,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2025-03-10 07:06,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2025-03-30 11:36,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2025-09-06 12:13,Potrero 5 (7654321-12006),Antiparasitario programado.
Diagnostico de enfermedad,2025-12-07 11:19,Manga Potrero 5,Anaplasmosis leve
Tratamiento en curso,2025-12-08 10:48,Manga Potrero 5,Confinamiento en manga.
