Hito [UY085675980],Fecha y Hora,Ubicación,Nota
Nacimiento,2020-07-22 07:19,Potrero / corral de maternidad,Registro del nacimiento.
Primer calostro,2020-07-22 18:06,Corral o potrero,Asegurar calostrado.
Separacion de la madre,2020-07-23 14:36,Corral de terneros / guachera,Separacion para manejo individual.
Colocacion de caravana oficial,2020-07-23 15:13,Manga / campo,Identificacion oficial.
Control de ombligo y signos vitales,2020-07-27 09:11,Instalaciones sanitarias,Revision sanitaria inicial.
Guachera (cria artificial),2020-07-28 07:52,Guachera,Cria artificial y control sanitario.
Vacunas iniciales,2020-07-29 17:17,Manga / campo,Plan sanitario local.
Ingreso al sistema (SNIG),2020-07-30 06:05,Oficina / app,Registro del nacimiento.
Revision general de salud,2020-08-07 11:22,Campo / instalaciones,Chequeo clinico.
Carga de nacimiento en SNIG,2020-08-23 14:49,Oficina / app,Cierre de registro.
Vacunacion clostridial,2020-09-20 10:29,Potrero 1 (7654321-12002),Vacunacion clostridial
Destete,2020-09-20 14:13,Corrales / potrero,Paso a alimentacion solida.
Desparasitacion,2020-10-20 07:57,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2020-10-20 15:47,Potrero 1 (7654321-12002),Vacunacion clostridial
Recria,2021-01-26 10:10,Campo / instalaciones lecheras,Pastoreo y ganancia de peso.
Primer Celo,2021-04-08 14:54,Potrero 1 (7654321-12002),Primer celo detectado.
Desparasitacion,2021-04-18 18:30,Potrero 1 (7654321-12002),Antiparasitario programado.
Segundo Celo,2021-04-23 17:30,Potrero 1 (7654321-12002),Segundo celo detectado.
Tercer Celo,2021-05-11 11:44,Potrero 1 (7654321-12002),Tercer celo detectado.
Servicio (IA o natural),2021-05-11 15:11,Potrero 1 (7654321-12002),Servicio exitoso.
Prenez confirmada,2021-07-10 13:43,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Seleccion,2021-07-22 06:46,Manga / campo,Seleccion de reposicion o descarte.
Desparasitacion,2021-10-15 16:23,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2021-10-20 10:43,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Primer servicio (hembras),2021-10-27 09:58,Campo / brete / veterinario,Inicio de vida reproductiva.
Paricion,2022-02-18 07:11,Potrero de maternidad,Supervision del parto.
Inicio ordene,2022-02-19 11:24,Potrero 1 (7654321-12002),Ingreso a rutina.
Lactancia,2022-02-20 12:13,Potrero 1 (7654321-12002),Inicio de lactancia.
Desparasitacion,2022-04-13 08:00,Potrero 1 (7654321-12002),Antiparasitario programado.
Servicio (IA o natural),2022-04-16 12:07,Potrero 1 (7654321-12002),Servicio exitoso.
Primer Celo posparto,2022-04-16 14:14,Potrero 1 (7654321-12002),Retorno al celo.
Prenez confirmada,2022-06-15 18:20,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2022-10-10 16:31,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2022-10-20 13:14,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Paricion,2023-01-24 07:29,Potrero de maternidad,Supervision del parto.
Inicio ordene,2023-01-25 07:33,Potrero 1 (7654321-12002),Ingreso a rutina.
Lactancia,2023-01-26 08:31,Potrero 1 (7654321-12002),Inicio de lactancia.
Servicio (IA o natural),2023-03-19 17:18,Potrero 1 (7654321-12002),Servicio exitoso.
Primer Celo posparto,2023-03-19 18:23,Potrero 1 (7654321-12002),Retorno al celo.
Desparasitacion,2023-04-08 16:06,Potrero 1 (7654321-12002),Antiparasitario programado.
Prenez confirmada,2023-05-18 14:46,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2023-10-05 12:28,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2023-10-20 14:26,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Paricion,2023-12-27 06:05,Potrero de maternidad,Supervision del parto.
Inicio ordene,2023-12-28 11:31,Potrero 1 (7654321-12002),Ingreso a rutina.
Lactancia,2023-12-29 07:24,Potrero 1 (7654321-12002),Inicio de lactancia.
Desparasitacion,2024-04-02 14:42,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2024-09-29 16:05,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2024-10-19 10:54,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2025-03-28 07:09,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2025-09-24 12:25,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2025-10-19 12:12,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
