Hito [UY703771909],Fecha y Hora,Ubicación,Nota
Nacimiento,2021-09-06 07:40,Potrero de paricion,Registro del nacimiento.
Primer calostro,2021-09-07 18:40,Corral o potrero,Asegurar calostrado.
Control de ombligo y signos vitales,2021-09-09 09:05,Instalaciones sanitarias,Revision sanitaria inicial.
Colocacion de caravana oficial,2021-09-09 14:10,Manga / campo,Identificacion oficial.
Ingreso al sistema (SNIG),2021-09-10 06:27,Oficina / app,Registro del nacimiento.
Vacunas iniciales,2021-09-11 16:49,Manga / campo,Plan sanitario local.
Revision general de salud,2021-09-22 08:01,Campo / instalaciones,Chequeo clinico.
Carga de nacimiento en SNIG,2021-10-15 17:34,Oficina / app,Cierre de registro.
Vacunacion clostridial,2021-11-05 08:40,Potrero 6 (7654321-12007),Vacunacion clostridial
Marcacion / caravanas,2021-11-29 06:47,Manga / campo,Marcacion y vacunas.
Vacunacion clostridial,2021-12-05 06:40,Potrero 6 (7654321-12007),Vacunacion clostridial
Desparasitacion,2021-12-05 07:09,Potrero 6 (7654321-12007),Antiparasitario programado.
Destete,2022-04-20 08:29,Potrero de destete,Separacion de la madre.
Lactancia,2022-04-29 07:36,Campo,Permanencia con la madre.
Desparasitacion,2022-06-03 10:16,Potrero 6 (7654321-12007),Antiparasitario programado.
Recria,2022-11-03 08:15,Campo / pasturas mejoradas,Ganancia de peso y control sanitario.
Primer Celo,2022-11-09 09:34,Potrero 6 (7654321-12007),Primer celo detectado.
Segundo Celo,2022-11-29 09:46,Potrero 6 (7654321-12007),Segundo celo detectado.
Desparasitacion,2022-11-30 08:05,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2022-12-05 15:55,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Servicio (IA o natural),2022-12-21 18:24,Potrero 6 (7654321-12007),Servicio exitoso.
Tercer Celo,2022-12-21 18:51,Potrero 6 (7654321-12007),Tercer celo detectado.
Seleccion de vientres,2023-02-15 09:19,Manga / potrero,Seleccion de reposicion.
Prenez confirmada,2023-02-19 18:16,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2023-05-29 07:31,Potrero 6 (7654321-12007),Antiparasitario programado.
Paricion,2023-09-30 16:03,Potrero de paricion,Supervision del parto.
Lactancia,2023-10-02 10:05,Potrero 6 (7654321-12007),Lactancia con ternero.
Desparasitacion,2023-11-25 11:58,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2023-12-05 07:07,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Desparasitacion,2024-05-23 09:25,Potrero 6 (7654321-12007),Antiparasitario programado.
Desparasitacion,2024-11-19 07:31,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2024-12-04 13:59,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Desparasitacion,2025-05-18 18:01,Potrero 6 (7654321-12007),Antiparasitario programado.
Desparasitacion,2025-11-14 12:04,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2025-12-04 15:07,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
