Hito [UY664130526],Fecha y Hora,Ubicación,Nota
Nacimiento,2020-08-17 18:37,Potrero / corral de maternidad,Registro del nacimiento.
Control de ombligo y signos vitales,2020-08-18 13:29,Instalaciones sanitarias,Revision sanitaria inicial.
Primer calostro,2020-08-18 15:03,Corral o potrero,Asegurar calostrado.
Separacion de la madre,2020-08-19 17:50,Corral de terneros / guachera,Separacion para manejo individual.
Colocacion de caravana oficial,2020-08-20 14:49,Manga / campo,Identificacion oficial.
Vacunas iniciales,2020-08-27 12:22,Manga / campo,Plan sanitario local.
Ingreso al sistema (SNIG),2020-08-27 15:46,Oficina / app,Registro del nacimiento.
Revision general de salud,2020-09-05 10:18,Campo / instalaciones,Chequeo clinico.
Carga de nacimiento en SNIG,2020-09-18 06:44,Oficina / app,Cierre de registro.
Guachera (cria artificial),2020-09-24 10:03,Guachera,Cria artificial y control sanitario.
Vacunacion clostridial,2020-10-16 12:15,Potrero 1 (7654321-12002),Vacunacion clostridial
Destete,2020-10-31 15:10,Corrales / potrero,Paso a alimentacion solida.
Vacunacion clostridial,2020-11-15 16:28,Potrero 1 (7654321-12002),Vacunacion clostridial
Desparasitacion,2020-11-15 18:52,Potrero 1 (7654321-12002),Antiparasitario programado.
Seleccion,2020-11-28 10:31,Manga / campo,Seleccion de reposicion o descarte.
Recria,2020-12-11 16:18,Campo / instalaciones lecheras,Pastoreo y ganancia de peso.
Desparasitacion,2021-05-14 07:03,Potrero 1 (7654321-12002),Antiparasitario programado.
Primer Celo,2021-07-26 07:54,Potrero 1 (7654321-12002),Primer celo detectado.
Segundo Celo,2021-08-17 18:17,Potrero 1 (7654321-12002),Segundo celo detectado.
Tercer Celo,2021-09-02 10:08,Potrero 1 (7654321-12002),Tercer celo detectado.
Servicio (IA o natural),2021-09-02 15:17,Potrero 1 (7654321-12002),Servicio exitoso.
Prenez confirmada,2021-11-01 10:54,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2021-11-10 08:29,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2021-11-15 17:40,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Primer servicio (hembras),2021-11-20 08:32,Campo / brete / veterinario,Inicio de vida reproductiva.
Desparasitacion,2022-05-09 12:30,Potrero 1 (7654321-12002),Antiparasitario programado.
Paricion,2022-06-12 10:00,Potrero de maternidad,Supervision del parto.
Inicio ordene,2022-06-13 17:07,Potrero 1 (7654321-12002),Ingreso a rutina.
Lactancia,2022-06-14 15:11,Potrero 1 (7654321-12002),Inicio de lactancia.
Servicio (IA o natural),2022-07-24 08:42,Potrero 1 (7654321-12002),Servicio exitoso.
Primer Celo posparto,2022-07-24 15:47,Potrero 1 (7654321-12002),Retorno al celo.
Prenez confirmada,2022-09-22 13:23,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2022-11-05 10:30,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2022-11-15 08:13,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Paricion,2023-05-03 18:11,Potrero de maternidad,Supervision del parto.
Inicio ordene,2023-05-04 10:50,Potrero 1 (7654321-12002),Ingreso a rutina.
Desparasitacion,2023-05-04 17:48,Potrero 1 (7654321-12002),Antiparasitario programado.
Lactancia,2023-05-05 17:15,Potrero 1 (7654321-12002),Inicio de lactancia.
Primer Celo posparto,2023-07-06 13:11,Potrero 1 (7654321-12002),Retorno al celo.
Servicio (IA o natural),2023-07-06 18:33,Potrero 1 (7654321-12002),Servicio exitoso.
Prenez confirmada,2023-09-04 06:21,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2023-10-31 14:14,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2023-11-15 15:46,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Paricion,2024-04-14 07:09,Potrero de maternidad,Supervision del parto.
Inicio ordene,2024-04-15 15:59,Potrero 1 (7654321-12002),Ingreso a rutina.
Lactancia,2024-04-16 08:53,Potrero 1 (7654321-12002),Inicio de lactancia.
Desparasitacion,2024-04-28 12:43,Potrero 1 (7654321-12002),Antiparasitario programado.
Servicio (IA o natural),2024-06-17 13:48,Potrero 1 (7654321-12002),Servicio exitoso.
Prenez confirmada,2024-08-16 12:49,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2024-10-25 17:24,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2024-11-14 11:03,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2025-04-23 13:16,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2025-10-20 08:33,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2025-11-14 16:16,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
