Hito [UY950746571],Fecha y Hora,Ubicación,Nota
Nacimiento,2021-08-22 12:00,Potrero / corral de maternidad,Registro del nacimiento.
Separacion de la madre,2021-08-23 10:41,Corral de terneros / guachera,Separacion para manejo individual.
Primer calostro,2021-08-23 18:28,Corral o potrero,Asegurar calostrado.
Ingreso al sistema (SNIG),2021-08-26 14:40,Oficina / app,Registro del nacimiento.
Colocacion de caravana oficial,2021-08-26 16:20,Manga / campo,Identificacion oficial.
Control de ombligo y signos vitales,2021-08-27 16:02,Instalaciones sanitarias,Revision sanitaria inicial.
Vacunas iniciales,2021-09-01 12:39,Manga / campo,Plan sanitario local.
Revision general de salud,2021-09-08 10:21,Campo / instalaciones,Chequeo clinico.
Carga de nacimiento en SNIG,2021-09-25 10:51,Oficina / app,Cierre de registro.
Guachera (cria artificial),2021-09-30 12:29,Guachera,Cria artificial y control sanitario.
Vacunacion clostridial,2021-10-21 09:38,Tambo Antonina (7654321-12001),Vacunacion clostridial
Destete,2021-10-28 17:43,Corrales / potrero,Paso a alimentacion solida.
Vacunacion clostridial,2021-11-20 16:07,Tambo Antonina (7654321-12001),Vacunacion clostridial
Desparasitacion,2021-11-20 18:57,Tambo Antonina (7654321-12001),Antiparasitario programado.
Seleccion,2022-02-20 11:35,Manga / campo,Seleccion de reposicion o descarte.
Recria,2022-02-27 14:21,Campo / instalaciones lecheras,Pastoreo y ganancia de peso.
Desparasitacion,2022-05-19 16:36,Tambo Antonina (7654321-12001),Antiparasitario programado.
Primer Celo,2022-05-27 07:00,Tambo Antonina (7654321-12001),Primer celo detectado.
Segundo Celo,2022-06-17 12:06,Tambo Antonina (7654321-12001),Segundo celo detectado.
Tercer Celo,2022-07-10 14:06,Tambo Antonina (7654321-12001),Tercer celo detectado.
Servicio (IA o natural),2022-07-10 16:28,Tambo Antonina (7654321-12001),Servicio exitoso.
Prenez confirmada,2022-09-08 11:14,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Desparasitacion,2022-11-15 18:11,Tambo Antonina (7654321-12001),Antiparasitario programado.
Primer servicio (hembras),2022-11-16 16:00,Campo / brete / veterinario,Inicio de vida reproductiva.
Vacunacion clostridial,2022-11-20 17:07,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Paricion,2023-04-19 17:18,Potrero de maternidad,Supervision del parto.
Inicio ordene,2023-04-20 10:12,Tambo Antonina (7654321-12001),Ingreso a rutina.
Lactancia,2023-04-21 06:01,Tambo Antonina (7654321-12001),Inicio de lactancia.
Desparasitacion,2023-05-14 07:44,Tambo Antonina (7654321-12001),Antiparasitario programado.
Servicio (IA o natural),2023-06-16 15:05,Tambo Antonina (7654321-12001),Servicio exitoso.
Prenez confirmada,2023-08-15 06:38,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Desparasitacion,2023-11-10 08:16,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2023-11-20 07:54,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Secado,2024-01-25 16:57,Tambo Antonina (7654321-12001),Inicio de periodo seco.
Desparasitacion,2024-05-08 10:29,Tambo Antonina (7654321-12001),Antiparasitario programado.
Desparasitacion,2024-11-04 16:59,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2024-11-19 15:08,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Desparasitacion,2025-05-03 07:40,Tambo Antonina (7654321-12001),Antiparasitario programado.
Desparasitacion,2025-10-30 13:59,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2025-11-19 12:42,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
