Hito [UY482334538],Fecha y Hora,Ubicación,Nota
Nacimiento,2018-12-23 11:51,Potrero / corral de maternidad,Registro del nacimiento.
Primer calostro,2018-12-24 15:01,Corral o potrero,Asegurar calostrado.
Separacion de la madre,2018-12-25 06:21,Corral de terneros / guachera,Separacion para manejo individual.
Control de ombligo y signos vitales,2018-12-25 15:12,Instalaciones sanitarias,Revision sanitaria inicial.
Colocacion de caravana oficial,2018-12-26 15:36,Manga / campo,Identificacion oficial.
Vacunas iniciales,2018-12-30 13:02,Manga / campo,Plan sanitario local.
Revision general de salud,2018-12-31 06:14,Campo / instalaciones,Chequeo clinico.
Ingreso al sistema (SNIG),2019-01-02 14:19,Oficina / app,Registro del nacimiento.
Carga de nacimiento en SNIG,2019-01-31 09:01,Oficina / app,Cierre de registro.
Vacunacion clostridial,2019-02-21 14:44,Potrero 2 (7654321-12003),Vacunacion clostridial
Guachera (cria artificial),2019-02-21 15:12,Guachera,Cria artificial y control sanitario.
Destete,2019-02-25 11:45,Corrales / potrero,Paso a alimentacion solida.
Vacunacion clostridial,2019-03-23 15:50,Potrero 2 (7654321-12003),Vacunacion clostridial
Desparasitacion,2019-03-23 17:00,Potrero 2 (7654321-12003),Antiparasitario programado.
Recria,2019-06-21 18:54,Campo / instalaciones lecheras,Pastoreo y ganancia de peso.
Seleccion,2019-09-04 06:01,Manga / campo,Seleccion de reposicion o descarte.
Desparasitacion,2019-09-19 17:36,Potrero 2 (7654321-12003),Antiparasitario programado.
Primer Celo,2019-11-05 08:49,Potrero 2 (7654321-12003),Primer celo detectado.
Segundo Celo,2019-11-28 07:54,Potrero 2 (7654321-12003),Segundo celo detectado.
Servicio (IA o natural),2019-12-26 11:04,Potrero 2 (7654321-12003),Servicio exitoso.
Tercer Celo,2019-12-26 14:55,Potrero 2 (7654321-12003),Tercer celo detectado.
Prenez confirmada,2020-02-24 11:45,Potrero 2 (7654321-12003),Diagnostico de gestacion.
Desparasitacion,2020-03-17 12:54,Potrero 2 (7654321-12003),Antiparasitario programado.
Vacunacion clostridial,2020-03-22 11:14,Potrero 2 (7654321-12003),Refuerzo anual clostridial.
Primer servicio (hembras),2020-04-04 15:45,Campo / brete / veterinario,Inicio de vida reproductiva.
Desparasitacion,2020-09-13 18:36,Potrero 2 (7654321-12003),Antiparasitario programado.
Paricion,2020-10-04 16:25,Potrero de maternidad,Supervision del parto.
Inicio ordene,2020-10-05 15:06,Potrero 2 (7654321-12003),Ingreso a rutina.
Lactancia,2020-10-06 11:19,Potrero 2 (7654321-12003),Inicio de lactancia.
Servicio (IA o natural),2020-11-27 08:46,Potrero 2 (7654321-12003),Servicio exitoso.
Primer Celo posparto,2020-11-27 11:08,Potrero 2 (7654321-12003),Retorno al celo.
Prenez confirmada,2021-01-26 12:50,Potrero 2 (7654321-12003),Diagnostico de gestacion.
Desparasitacion,2021-03-12 06:11,Potrero 2 (7654321-12003),Antiparasitario programado.
Vacunacion clostridial,2021-03-22 16:37,Potrero 2 (7654321-12003),Refuerzo anual clostridial.
Paricion,2021-09-06 16:31,Potrero de maternidad,Supervision del parto.
Inicio ordene,2021-09-07 16:20,Potrero 2 (7654321-12003),Ingreso a rutina.
Lactancia,2021-09-08 08:45,Potrero 2 (7654321-12003),Inicio de lactancia.
Desparasitacion,2021-09-08 15:20,Potrero 2 (7654321-12003),Antiparasitario programado.
Desparasitacion,2022-03-07 18:39,Potrero 2 (7654321-12003),Antiparasitario programado.
Vacunacion clostridial,2022-03-22 08:24,Potrero 2 (7654321-12003),Refuerzo anual clostridial.
Desparasitacion,2022-09-03 09:40,Potrero 2 (7654321-12003),Antiparasitario programado.
Desparasitacion,2023-03-02 15:06,Potrero 2 (7654321-12003),Antiparasitario programado.
Vacunacion clostridial,2023-03-22 10:46,Potrero 2 (7654321-12003),Refuerzo anual clostridial.
Desparasitacion,2023-08-29 13:09,Potrero 2 (7654321-12003),Antiparasitario programado.
Desparasitacion,2024-02-25 11:47,Potrero 2 (7654321-12003),Antiparasitario programado.
Vacunacion clostridial,2024-03-21 17:18,Potrero 2 (7654321-12003),Refuerzo anual clostridial.
Desparasitacion,2024-08-23 07:15,Potrero 2 (7654321-12003),Antiparasitario programado.
Desparasitacion,2025-02-19 11:20,Potrero 2 (7654321-12003),Antiparasitario programado.
Vacunacion clostridial,2025-03-21 08:11,Potrero 2 (7654321-12003),Refuerzo anual clostridial.
Desparasitacion,2025-08-18 08:40,Potrero 2 (7654321-12003),Antiparasitario programado.
