Hito [UY226541099],Fecha y Hora,Ubicación,Nota
Nacimiento,2019-04-06 09:01,Potrero de paricion,Registro del nacimiento.
Primer calostro,2019-04-06 12:24,Corral o potrero,Asegurar calostrado.
Colocacion de caravana oficial,2019-04-08 11:41,Manga / campo,Identificacion oficial.
Control de ombligo y signos vitales,2019-04-09 09:58,Instalaciones sanitarias,Revision sanitaria inicial.
Vacunas iniciales,2019-04-12 13:10,Manga / campo,Plan sanitario local.
Revision general de salud,2019-04-14 09:06,Campo / instalaciones,Chequeo clinico.
Ingreso al sistema (SNIG),2019-04-15 16:56,Oficina / app,Registro del nacimiento.
Carga de nacimiento en SNIG,2019-05-10 11:04,Oficina / app,Cierre de registro.
Vacunacion clostridial,2019-06-05 15:50,Potrero 5 (7654321-12006),Vacunacion clostridial
Marcacion / caravanas,2019-06-28 07:57,Manga / campo,Marcacion y vacunas.
Desparasitacion,2019-07-05 14:34,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2019-07-05 16:21,Potrero 5 (7654321-12006),Vacunacion clostridial
Lactancia,2019-09-10 11:07,Campo,Permanencia con la madre.
Destete,2019-10-05 15:09,Potrero de destete,Separacion de la madre.
Desparasitacion,2020-01-01 09:24,Potrero 5 (7654321-12006),Antiparasitario programado.
Recria,2020-03-02 12:33,Campo / pasturas mejoradas,Ganancia de peso y control sanitario.
Primer Celo,2020-04-24 16:27,Potrero 5 (7654321-12006),Primer celo detectado.
Segundo Celo,2020-05-13 08:57,Potrero 5 (7654321-12006),Segundo celo detectado.
Servicio (IA o natural),2020-06-10 10:39,Potrero 5 (7654321-12006),Servicio exitoso.
Tercer Celo,2020-06-10 16:43,Potrero 5 (7654321-12006),Tercer celo detectado.
Seleccion de vientres,2020-06-24 15:11,Manga / potrero,Seleccion de reposicion.
Desparasitacion,2020-06-29 07:37,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2020-07-04 08:51,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Prenez confirmada,2020-08-09 10:22,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Desparasitacion,2020-12-26 17:26,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2021-03-20 07:17,Potrero de paricion,Supervision del parto.
Lactancia,2021-03-22 13:42,Potrero 5 (7654321-12006),Lactancia con ternero.
Servicio (IA o natural),2021-05-29 10:51,Potrero 5 (7654321-12006),Servicio exitoso.
Primer Celo posparto,2021-05-29 11:59,Potrero 5 (7654321-12006),Retorno al celo.
Desparasitacion,2021-06-24 14:36,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2021-07-04 16:58,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Prenez confirmada,2021-07-28 17:51,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Desparasitacion,2021-12-21 18:44,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2022-03-08 07:50,Potrero de paricion,Supervision del parto.
Lactancia,2022-03-10 06:55,Potrero 5 (7654321-12006),Lactancia con ternero.
Primer Celo posparto,2022-04-28 08:49,Potrero 5 (7654321-12006),Retorno al celo.
Servicio (IA o natural),2022-04-28 16:09,Potrero 5 (7654321-12006),Servicio exitoso.
Desparasitacion,2022-06-19 18:47,Potrero 5 (7654321-12006),Antiparasitario programado.
Prenez confirmada,2022-06-27 11:09,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Vacunacion clostridial,2022-07-04 09:24,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2022-12-16 09:44,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2023-02-05 12:28,Potrero de paricion,Supervision del parto.
Lactancia,2023-02-07 17:50,Potrero 5 (7654321-12006),Lactancia con ternero.
Servicio (IA o natural),2023-04-04 07:07,Potrero 5 (7654321-12006),Servicio exitoso.
Primer Celo posparto,2023-04-04 18:30,Potrero 5 (7654321-12006),Retorno al celo.
Prenez confirmada,2023-06-03 15:27,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Desparasitacion,2023-06-14 07:15,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2023-07-04 12:35,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2023-12-11 11:00,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2024-01-12 17:17,Potrero de paricion,Supervision del parto.
Lactancia,2024-01-14 08:05,Potrero 5 (7654321-12006),Lactancia con ternero.
Servicio (IA o natural),2024-02-26 08:49,Potrero 5 (7654321-12006),Servicio exitoso.
Primer Celo posparto,2024-02-26 11:08,Potrero 5 (7654321-12006),Retorno al celo.
Prenez confirmada,2024-04-26 12:22,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Desparasitacion,2024-06-08 09:54,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2024-07-03 13:34,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2024-12-05 06:23,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2024-12-05 11:31,Potrero de paricion,Supervision del parto.
Lactancia,2024-12-07 12:30,Potrero 5 (7654321-12006),Lactancia con ternero.
Desparasitacion,2025-06-03 14:30,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2025-07-03 14:31,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2025-11-30 08:58,Potrero 5 (7654321-12006),Antiparasitario programado.
Celo detectado,2025-12-05 17:26,Potrero 5 (7654321-12006),En espera de servicio.
