Hito [UY782893941],Fecha y Hora,Ubicación,Nota
Primer calostro,2020-06-06 08:19,Corral o potrero,Asegurar calostrado.
Nacimiento,2020-06-06 18:02,Potrero de paricion,Registro del nacimiento.
Colocacion de caravana oficial,2020-06-11 12:32,Manga / campo,Identificacion oficial.
Control de ombligo y signos vitales,2020-06-12 18:22,Instalaciones sanitarias,Revision sanitaria inicial.
Ingreso al sistema (SNIG),2020-06-13 15:56,Oficina / app,Registro del nacimiento.
Revision general de salud,2020-06-15 13:19,Campo / instalaciones,Chequeo clinico.
Vacunas iniciales,2020-06-19 18:09,Manga / campo,Plan sanitario local.
Carga de nacimiento en SNIG,2020-07-15 11:18,Oficina / app,Cierre de registro.
Vacunacion clostridial,2020-08-05 15:44,Potrero 6 (7654321-12007),Vacunacion clostridial
Vacunacion clostridial,2020-09-04 11:54,Potrero 6 (7654321-12007),Vacunacion clostridial
Desparasitacion,2020-09-04 18:58,Potrero 6 (7654321-12007),Antiparasitario programado.
Lactancia,2020-09-08 06:33,Campo,Permanencia con la madre.
Marcacion / caravanas,2020-09-11 16:43,Manga / campo,Marcacion y vacunas.
Destete,2020-12-12 06:15,Potrero de destete,Separacion de la madre.
Desparasitacion,2021-03-03 06:31,Potrero 6 (7654321-12007),Antiparasitario programado.
Seleccion de vientres,2021-06-14 12:22,Manga / potrero,Seleccion de reposicion.
Desparasitacion,2021-08-30 09:58,Potrero 6 (7654321-12007),Antiparasitario programado.
Primer Celo,2021-09-03 09:12,Potrero 6 (7654321-12007),Primer celo detectado.
Vacunacion clostridial,2021-09-04 15:36,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Segundo Celo,2021-09-24 16:58,Potrero 6 (7654321-12007),Segundo celo detectado.
Servicio (IA o natural),2021-10-15 07:21,Potrero 6 (7654321-12007),Servicio exitoso.
Tercer Celo,2021-10-15 09:50,Potrero 6 (7654321-12007),Tercer celo detectado.
Servicio (IA o natural),2021-10-15 13:44,Potrero 6 (7654321-12007),Servicio exitoso.
Recria,2021-10-18 14:54,Campo / pasturas mejoradas,Ganancia de peso y control sanitario.
Prenez confirmada,2021-12-14 09:42,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Prenez confirmada,2021-12-14 17:29,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2022-02-26 06:40,Potrero 6 (7654321-12007),Antiparasitario programado.
Desparasitacion,2022-08-25 09:44,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2022-09-04 11:39,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Desparasitacion,2023-02-21 09:29,Potrero 6 (7654321-12007),Antiparasitario programado.
Desparasitacion,2023-08-20 15:13,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2023-09-04 10:26,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Desparasitacion,2024-02-16 09:30,Potrero 6 (7654321-12007),Antiparasitario programado.
Desparasitacion,2024-08-14 17:49,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2024-09-03 11:10,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Desparasitacion,2025-02-10 11:51,Potrero 6 (7654321-12007),Antiparasitario programado.
Desparasitacion,2025-08-09 17:24,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2025-09-03 07:29,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
