Hito [UY918390409],Fecha y Hora,Ubicación,Nota
Nacimiento,2023-04-04 17:37,Potrero / corral de maternidad,Registro del nacimiento.
Primer calostro,2023-04-04 17:59,Corral o potrero,Asegurar calostrado.
Colocacion de caravana oficial,2023-04-06 07:23,Manga / campo,Identificacion oficial.
Control de ombligo y signos vitales,2023-04-06 11:12,Instalaciones sanitarias,Revision sanitaria inicial.
Separacion de la madre,2023-04-06 11:30,Corral de terneros / guachera,Separacion para manejo individual.
Ingreso al sistema (SNIG),2023-04-13 07:14,Oficina / app,Registro del nacimiento.
Vacunas iniciales,2023-04-15 17:31,Manga / campo,Plan sanitario local.
Revision general de salud,2023-04-15 18:45,Campo / instalaciones,Chequeo clinico.
Carga de nacimiento en SNIG,2023-05-13 15:17,Oficina / app,Cierre de registro.
Guachera (cria artificial),2023-05-18 15:25,Guachera,Cria artificial y control sanitario.
Vacunacion clostridial,2023-06-03 15:06,Potrero 1 (7654321-12002),Vacunacion clostridial
Destete,2023-06-18 14:17,Corrales / potrero,Paso a alimentacion solida.
Desparasitacion,2023-07-03 13:50,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2023-07-03 18:04,Potrero 1 (7654321-12002),Vacunacion clostridial
Seleccion,2023-08-27 07:16,Manga / campo,Seleccion de reposicion o descarte.
Recria,2023-09-16 18:29,Campo / instalaciones lecheras,Pastoreo y ganancia de peso.
Desparasitacion,2023-12-30 13:12,Potrero 1 (7654321-12002),Antiparasitario programado.
Primer Celo,2024-01-25 16:08,Potrero 1 (7654321-12002),Primer celo detectado.
Segundo Celo,2024-02-24 06:06,Potrero 1 (7654321-12002),Segundo celo detectado.
Servicio (IA o natural),2024-03-20 07:31,Potrero 1 (7654321-12002),Servicio exitoso.
Tercer Celo,2024-03-20 17:03,Potrero 1 (7654321-12002),Tercer celo detectado.
Prenez confirmada,2024-05-19 16:01,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2024-06-27 10:42,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2024-07-02 16:48,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Primer servicio (hembras),2024-08-28 13:14,Campo / brete / veterinario,Inicio de vida reproductiva.
Desparasitacion,2024-12-24 13:31,Potrero 1 (7654321-12002),Antiparasitario programado.
Paricion,2024-12-28 08:24,Potrero de maternidad,Supervision del parto.
Inicio ordene,2024-12-29 15:43,Potrero 1 (7654321-12002),Ingreso a rutina.
Lactancia,2024-12-30 11:09,Potrero 1 (7654321-12002),Inicio de lactancia.
Desparasitacion,2025-06-22 14:16,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2025-07-02 14:49,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Celo detectado,2025-12-04 10:39,Potrero 1 (7654321-12002),En espera de servicio.
Desparasitacion,2025-12-19 14:21,Potrero 1 (7654321-12002),Antiparasitario programado.
